0.225719 0.0000 0004 0.716743 -3.311029 0.500000+0.000000i 0.343628+0.250259i 0.343628-0.250259i 0.500000+0.000000i 0.342148+0.249175i 
0.227790 0.0000 0004 0.722477 -3.315967 0.500000+0.000000i 0.338481+0.253692i 0.338481-0.253692i 0.500000-0.000000i 0.337689+0.253091i 
0.229860 0.0000 0004 0.728186 -3.320951 0.500000+0.000000i 0.334250+0.257770i 0.334250-0.257770i 0.500000+0.000000i 0.333176+0.256935i 
0.231931 0.0000 0004 0.733870 -3.325982 0.500000+0.000000i 0.329573+0.261476i 0.329573-0.261476i 0.500000+0.000000i 0.328612+0.260706i 
0.234002 0.0000 0004 0.739527 -3.331060 0.500000+0.000000i 0.325318+0.265489i 0.325318-0.265489i 0.500000+0.000000i 0.323997+0.264403i 
0.236073 0.0000 0004 0.745157 -3.336185 0.500000+0.000000i 0.320779+0.269248i 0.320779-0.269248i 0.500000+0.000000i 0.319332+0.268026i 
0.238144 0.0000 0004 0.750761 -3.341356 0.500000+0.000000i 0.316420+0.273135i 0.316420-0.273135i 0.500000+0.000000i 0.314619+0.271573i 
0.240214 0.0000 0004 0.756338 -3.346574 0.500000+0.000000i 0.311560+0.276561i 0.311560-0.276561i 0.500000+0.000000i 0.309860+0.275044i 
0.242285 0.0000 0004 0.761886 -3.351839 0.500000+0.000000i 0.306660+0.279912i 0.306660-0.279912i 0.500000+0.000000i 0.305054+0.278439i 
0.244356 0.0000 0004 0.767407 -3.357151 0.500000+0.000000i 0.301575+0.283050i 0.301575-0.283050i 0.500000-0.000000i 0.300204+0.281756i 
0.246427 0.0000 0004 0.772900 -3.362509 0.500000+0.000000i 0.296456+0.286108i 0.296456-0.286108i 0.500000+0.000000i 0.295311+0.284996i 
0.248498 0.0000 0004 0.778363 -3.367914 0.500000+0.000000i 0.291872+0.289649i 0.291872-0.289649i 0.500000+0.000000i 0.290377+0.288157i 
0.250568 0.0000 0004 0.783798 -3.373366 0.500000+0.000000i 0.286680+0.292552i 0.286680-0.292552i 0.500000+0.000000i 0.285401+0.291238i 
0.252639 0.0000 0004 0.789203 -3.378865 0.500000+0.000000i 0.281596+0.295518i 0.281596-0.295518i 0.500000+0.000000i 0.280386+0.294240i 
0.254710 0.0000 0004 0.794579 -3.384410 0.500000+0.000000i 0.276274+0.298186i 0.276274-0.298186i 0.500000+0.000000i 0.275333+0.297162i 
0.256781 0.0000 0005 0.799924 -3.390002 0.500000+0.000000i 0.271395+0.301289i 0.271395-0.301289i 0.500000-0.000000i 0.270244+0.300003i 
0.258852 0.0000 0005 0.805239 -3.395641 0.500000+0.000000i 0.266410+0.304245i 0.266410-0.304245i 0.500000+0.000000i 0.265119+0.302763i 
0.260922 0.0000 0005 0.810522 -3.401326 0.500000+0.000000i 0.261194+0.306899i 0.261194-0.306899i 0.500000-0.000000i 0.259960+0.305440i 
0.262993 0.0000 0005 0.815775 -3.407059 0.500000+0.000000i 0.255694+0.309163i 0.255694-0.309163i 0.500000-0.000000i 0.254769+0.308036i 
0.265064 0.0000 0005 0.820995 -3.412838 0.500000+0.000000i 0.250300+0.311496i 0.250300-0.311496i 0.500000-0.000000i 0.249546+0.310549i 
0.267135 0.0000 0005 0.826183 -3.418663 0.500000+0.000000i 0.244823+0.313666i 0.244823-0.313666i 0.500000-0.000000i 0.244293+0.312978i 
0.269206 0.0000 0006 0.831339 -3.424535 0.500000+0.000000i 0.239447+0.315908i 0.239447-0.315908i 0.500000+0.000000i 0.239012+0.315325i 
